4.954889,4.890409,4.795878,3.580562,2.206204,-0.292710,-1.357615,-0.468307,-0.747585,-0.692719,-0.434516,-0.109954,
6.710415,6.456572,6.722547,3.851357,4.325863,-1.629333,-2.724367,1.367687,-0.693197,-1.383421,-0.396167,-0.153911,
5.330143,5.363522,5.470992,4.412882,2.537996,-0.538094,-1.490634,-0.192292,-0.542200,-0.798462,-0.515724,-0.089681,
5.062467,4.940867,4.762151,3.960701,2.172722,-0.186008,-1.011184,-0.532662,-0.563049,-0.631223,-0.423401,-0.100407,
4.811884,4.772306,4.440507,3.503191,1.914498,0.125420,-0.753888,-0.758044,-0.674342,-0.540370,-0.351285,-0.101032,
6.115243,5.858565,5.715070,4.281098,2.896177,-0.619170,-1.391728,-0.108288,-0.689959,-0.709379,-0.435114,-0.085177,
4.946967,5.038089,4.699712,3.317685,2.220233,0.160863,-1.106734,-0.998556,-0.766144,-0.406371,-0.480725,-0.119812,
4.410310,4.309686,3.972634,2.919104,1.942788,0.301523,-0.774281,-0.974841,-0.925615,-0.535617,-0.253595,-0.103817,
5.228843,4.514110,4.607405,2.786302,3.271420,-0.825903,-1.717735,-0.011676,-0.712123,-0.419858,-0.318112,-0.089801,
4.574867,4.070030,4.029463,3.376876,2.788071,-0.327792,-1.064907,-0.081478,-0.443193,-0.533949,-0.115518,-0.027297,
5.794927,4.446543,4.987501,2.739939,4.209394,-1.798476,-1.157260,0.455788,-0.267569,-0.262533,-0.384917,0.016832,
5.494491,4.536233,4.556723,3.768882,3.614487,-0.574528,-1.091737,0.792021,-0.224379,-0.365229,-0.242375,-0.015224,
5.246570,4.714151,4.742000,4.441519,3.561837,0.424544,-0.252862,0.530256,-0.084139,-0.302879,-0.219126,-0.042875,
5.483640,5.080925,5.247596,4.617804,3.839354,0.657212,0.116651,0.649860,0.289396,-0.313844,-0.206321,-0.042848,
5.364224,4.311468,4.986799,3.669963,5.950284,1.203839,0.553711,1.279881,0.452432,-0.310369,-0.109864,-0.059525,
4.701038,4.029639,4.289369,4.081591,4.577742,1.814452,0.844600,0.958502,0.209871,-0.402630,0.126292,-0.034465,
4.345366,3.788691,3.495450,2.996132,3.274940,1.829609,1.038831,0.730366,0.073867,-0.268471,0.117549,-0.016579,
4.468525,3.432082,3.188643,2.764980,3.523174,0.877815,0.433717,1.034287,0.194639,-0.329194,0.057175,-0.007393,
4.844980,2.797423,2.953662,1.979608,3.306426,-0.223148,-0.412730,1.794498,0.255771,-0.435982,-0.018108,0.010955,
4.461376,2.230802,1.969886,1.561826,2.721132,-0.104046,0.041053,1.374892,0.388929,-0.813724,-0.205611,-0.006142,
4.591905,2.542947,1.569723,-0.138076,1.038257,0.985116,2.003286,2.178349,0.572132,0.047488,0.298557,0.056590,
4.297829,3.020873,2.738465,2.010814,1.193034,0.858847,1.844378,1.692163,0.416115,0.131556,0.186920,0.024960,
4.035625,2.930580,3.608111,3.263621,1.602967,1.611209,2.631100,1.632056,0.564886,0.038065,0.199774,0.031718,
4.258138,2.994428,4.333900,3.343413,2.931275,1.426675,2.897728,2.068916,0.392733,-0.173822,0.370630,0.091053,
4.013717,2.778656,4.884566,3.109298,2.250182,1.495711,3.494637,1.515318,0.865063,0.082143,0.279971,0.089248,
3.265220,2.281478,4.637712,3.437478,1.730937,1.793782,3.858108,0.132280,0.936613,0.435840,0.011598,0.032194,
3.011728,2.050047,5.298419,2.687014,2.572109,2.770192,3.173669,0.828649,0.321671,0.843668,0.049290,0.032430,
3.222714,1.992196,6.187141,2.168612,1.554102,2.535825,2.478298,1.489581,0.537310,0.910308,-0.001999,-0.003784,
2.870384,2.070220,6.486667,1.800157,-0.138799,1.658924,2.780003,0.904584,0.993542,0.724412,-0.088105,0.048984,
1.948494,1.856661,5.433973,0.976930,0.177129,1.391159,2.120903,0.568109,0.589707,0.806545,0.181459,-0.013616,
1.525075,1.461940,5.019824,0.406631,0.513176,0.992028,2.001165,0.399322,0.814061,0.957232,0.368461,-0.050838,
1.252781,1.321740,4.887160,-0.340487,0.601565,0.765196,2.812241,-0.245747,1.359010,1.006104,0.274204,-0.034909,
0.840483,1.126833,4.832357,0.063927,0.553110,0.411588,2.898230,-0.047643,1.851101,1.127831,0.280816,-0.028533,
0.713224,1.418848,4.726993,0.369701,0.681485,0.304102,2.521623,-0.149608,2.232818,1.038236,0.189576,0.039522,
0.630081,1.391791,4.361769,1.246440,-0.049040,1.169725,3.229262,-0.473215,1.990784,0.777691,-0.025092,0.014356,
0.452099,0.770811,3.834705,1.530235,0.342527,1.314919,3.249372,-0.049153,1.914702,0.534069,0.068829,-0.039262,
0.524330,0.421890,3.744077,1.130993,1.099356,0.811276,2.794639,0.599225,1.866664,0.480154,0.204096,-0.077046,
0.710173,0.034015,4.062333,0.906811,0.540079,1.769873,3.134171,-0.073855,1.725789,0.434255,-0.078138,-0.003779,
0.246963,-0.399827,4.483677,0.724697,0.337572,1.975040,3.217124,0.308813,1.476630,0.414198,-0.174509,-0.015794,
0.203366,-0.702718,3.665177,-0.116000,1.673891,3.268342,3.040114,0.774708,0.696722,0.286330,-0.115217,-0.055582,
0.687448,-1.116318,3.330156,0.392436,1.606219,2.806567,3.299959,0.811840,0.488606,0.161360,-0.253114,0.018733,
1.009427,-1.040509,3.220224,0.967228,0.922211,2.380299,3.478100,0.548809,0.509588,0.040211,-0.352044,0.034299,
1.947223,-0.652153,3.411038,1.565035,1.088762,2.540772,3.849817,0.869376,-0.066564,-0.286278,-0.196434,0.141392,
3.054393,0.393703,2.351687,1.829496,1.340960,3.032993,3.766868,0.458859,-0.009283,-0.414558,-0.007465,0.107892,
4.030008,1.335442,3.075706,0.857322,2.521042,3.918709,3.873442,0.598315,-0.204409,0.159722,-0.223290,0.082681,
4.522095,2.055475,3.388486,0.260221,3.533053,3.874753,3.229151,1.422752,0.398018,0.160682,-0.206815,0.074061,
4.702658,2.912787,1.995614,0.147533,3.792878,4.240033,2.634206,2.267649,0.675278,0.003013,-0.163865,-0.008825,
5.269183,3.430552,1.091925,-0.524700,2.394598,4.470809,3.665202,1.920716,0.406147,0.011684,-0.319386,0.008014,
5.553589,3.215238,0.380248,-0.839401,1.675633,4.611850,4.337438,1.776403,0.090126,-0.046916,-0.406522,0.012853,
5.272147,3.034458,-0.004409,-0.927526,1.513111,4.275098,4.159537,1.750652,0.055451,-0.075594,-0.404064,0.008330,
6.057932,3.344925,-0.205025,-1.180264,1.804930,4.770517,4.826058,1.998882,-0.064543,-0.319452,-0.414973,0.031218,
5.910087,3.330287,-0.201775,-1.061660,1.897211,4.818282,4.679068,1.953338,-0.146349,-0.263037,-0.396900,0.040734,
5.523190,3.054127,-0.249391,-0.875701,1.927891,4.706258,4.410942,1.702434,-0.244736,-0.168189,-0.372653,0.047067,
5.041430,2.663914,-0.418836,-0.945100,1.713341,4.409151,4.109521,1.576201,-0.187511,-0.138609,-0.364228,0.037958,
5.457352,2.684818,-0.423677,-0.726193,2.167294,4.806380,4.326899,1.568521,-0.475363,-0.147825,-0.318054,0.061404,
6.372241,2.868248,-0.631776,-0.677633,2.647686,5.177376,4.833660,2.105180,-0.710689,-0.353007,-0.267404,0.089030,
5.945182,2.897246,-0.754254,-1.103503,2.179281,5.123376,4.856729,1.869410,-0.688768,-0.350991,-0.360340,0.081876,
5.511521,2.645316,-0.832123,-1.162734,2.016926,5.054816,4.650469,1.541859,-0.665564,-0.285540,-0.356054,0.084371,
5.418928,2.457776,-1.001060,-1.335569,1.995339,5.175960,4.703536,1.467949,-0.783442,-0.336930,-0.349404,0.101579,
6.326939,3.002189,-0.926106,-1.372740,2.433338,5.614501,4.969256,2.023283,-0.739414,-0.603666,-0.340590,0.111529,
6.002995,2.948735,-0.966944,-1.522670,1.950886,5.338848,5.053786,1.880552,-0.676475,-0.546335,-0.413650,0.095448,
8.046739,2.400462,-1.680516,-1.013528,2.576708,4.694855,4.630024,3.005002,-0.369771,-0.766737,-0.362407,0.056294,
6.272443,2.849563,-1.157659,-1.666832,1.390423,4.673856,5.038362,2.289489,-0.428938,-0.459980,-0.404877,0.047724,
6.187889,3.102935,-0.757959,-1.240948,1.965690,5.145153,5.182297,2.131899,-0.569723,-0.408215,-0.372866,0.094681,
5.125994,2.899865,0.061948,-0.412792,2.232610,4.713166,4.111372,1.422091,-0.289359,-0.063436,-0.264730,0.096917,
6.181341,2.950694,0.298349,-0.354874,2.747669,4.875342,4.600191,1.977960,-0.347165,-0.120641,-0.208688,0.070923,
5.730591,2.145041,1.421934,1.338223,3.854639,3.295883,2.862705,2.641386,0.558364,-0.058545,-0.229935,-0.015586,
5.427594,2.043872,1.824180,1.878621,3.916429,2.308559,1.472997,2.735436,1.230214,0.206496,-0.222693,-0.062423,
5.284755,3.030619,2.276039,1.549590,1.415581,0.179121,-0.145522,1.937284,2.041025,1.317078,0.172393,-0.029590,
5.956413,3.543909,2.483439,0.646156,0.897751,-0.192200,-0.274820,1.908129,1.597366,1.000579,0.360872,0.008496,
5.312043,4.444185,3.086903,1.141797,0.500416,-0.242622,0.027333,1.180194,1.315095,1.027332,0.364892,0.065097,
5.987193,5.254320,3.423504,1.356523,0.018347,-0.886869,-0.177828,0.881782,1.037479,0.732510,0.493546,0.120133,
7.569136,5.867782,3.904253,0.972434,1.314645,-1.923572,-1.653668,1.341204,0.499457,0.712181,0.417769,0.099344,
6.596143,6.089199,4.486474,1.397404,0.886320,-1.553671,-1.578205,1.062784,0.381833,0.288165,0.480003,0.111364,
6.158588,5.932193,4.532241,1.853809,0.566968,-1.159288,-1.164230,0.355830,0.000308,0.012815,0.295472,0.090342,
6.111670,6.077984,5.004037,2.364265,1.112334,-1.143736,-1.361500,0.076827,-0.527291,-0.203862,0.125010,0.060045,
6.840199,6.575892,5.255478,2.273842,1.944601,-1.756817,-1.926877,0.072701,-0.735141,-0.362383,0.009639,0.024468,
5.178250,5.232427,4.548144,2.891015,1.020324,-0.706256,-1.341967,-0.969675,-0.499198,-0.110045,-0.156512,0.035330,
6.246025,6.288667,5.466089,3.709508,1.742246,-1.356604,-1.674213,-0.110256,-0.453956,-0.846649,-0.101026,0.022105,
5.668350,5.640132,5.072738,3.715068,1.653316,-0.472093,-1.245716,-0.883353,-0.600302,-0.445671,-0.296682,-0.028240,
6.778665,6.456810,5.760156,4.351270,2.177134,-1.153112,-1.689793,-0.124173,-0.384718,-1.052286,-0.266640,-0.010617,
5.267377,5.453485,4.977750,3.591134,1.597775,-0.258646,-1.168071,-1.117461,-0.672541,-0.314418,-0.378467,-0.040165,
6.304905,6.517825,6.030816,4.399845,2.320946,-0.578851,-1.264963,-0.185278,-0.524709,-0.863148,-0.245319,-0.030638,
5.106032,5.229008,4.703159,3.329537,1.550983,-0.103261,-1.022773,-1.050985,-0.650323,-0.294482,-0.351763,-0.050104,
5.651184,6.028628,5.577022,3.916294,1.983313,-0.017534,-0.991677,-0.845095,-0.624229,-0.397511,-0.357782,-0.048459,
5.536999,5.783021,5.349427,3.872682,2.076620,0.153855,-0.857729,-0.827343,-0.618428,-0.344643,-0.392893,-0.069771,
6.153064,6.177954,6.168505,4.322501,2.719847,-0.150278,-0.923726,0.029278,-0.835310,-0.636601,-0.355182,-0.086033,
4.951648,5.035011,4.715329,3.610138,2.011729,0.334334,-0.569883,-0.652494,-0.602592,-0.419759,-0.350422,-0.089704,
5.479985,5.730353,5.572395,4.350768,2.321566,-0.014096,-0.911033,-0.580843,-0.582626,-0.510999,-0.446097,-0.081010,
5.289242,5.463765,5.149678,3.929052,2.149692,0.201358,-0.806006,-0.754760,-0.602663,-0.406546,-0.412035,-0.082725,
5.625743,5.816407,5.579077,4.233445,2.315118,0.196743,-0.837311,-0.689030,-0.642518,-0.441407,-0.421260,-0.079529,
5.607972,5.667832,5.297666,4.020334,1.994607,-0.054468,-0.906915,-0.789719,-0.674493,-0.494808,-0.384649,-0.068885,
7.274486,6.207788,6.108374,4.393912,2.385917,-1.878221,-1.636351,0.281976,-0.921686,-1.205146,-0.396423,-0.015243,
5.316089,5.483927,5.075029,3.736033,1.794024,-0.170305,-1.104833,-1.068476,-0.850108,-0.537735,-0.483433,-0.100104,
5.233299,5.400694,4.959515,3.620051,1.754397,-0.071208,-1.069406,-1.141080,-0.859910,-0.543431,-0.489508,-0.108963,
5.332949,5.459592,4.982149,3.646305,1.837535,0.041279,-1.036151,-1.112668,-0.819298,-0.489635,-0.470922,-0.103876,
5.640851,5.773837,5.420782,4.141701,2.159790,0.119064,-0.935734,-0.906842,-0.659863,-0.433930,-0.439482,-0.084724,
5.768777,6.095753,5.930696,4.651040,2.527894,0.201901,-0.838649,-0.550740,-0.512686,-0.530107,-0.418988,-0.073071,
4.806164,4.958107,4.648718,3.495634,1.992441,0.365893,-0.676049,-0.871132,-0.677861,-0.411884,-0.343825,-0.083592,
5.218100,5.013120,4.585756,3.258723,2.351103,0.254848,-0.980658,-0.939189,-0.618626,-0.316263,-0.379179,-0.095437,
4.571482,4.393263,4.007031,2.927749,1.963071,0.258181,-0.786241,-1.010331,-0.752074,-0.477660,-0.327929,-0.111091,
5.502854,5.332451,5.300601,3.269549,3.070124,-0.258426,-1.028676,-1.417908,-0.248459,-0.476147,-0.531023,-0.103982,
5.063801,5.153818,5.013048,3.325705,2.672427,0.206424,-0.860985,-1.057435,0.019514,-0.442579,-0.315941,-0.046906,
4.621550,4.670074,4.357677,3.686266,2.455501,0.465869,-0.175527,-0.239921,-0.079646,-0.503786,0.021405,0.000450,
5.121592,5.387584,4.752462,3.933844,1.935853,0.525520,0.039338,-0.098209,-0.061659,-0.428267,-0.035939,-0.005046,
5.472845,5.128935,4.242614,3.386400,2.952275,0.912426,0.933815,-0.120910,-0.095290,-0.202670,-0.086538,-0.024960,
4.515024,4.253259,3.901468,3.612352,3.935299,1.747513,0.968178,0.789385,0.131885,-0.269546,0.117894,-0.029567,
3.711672,3.618499,3.484423,3.161117,3.227371,1.456658,0.549503,0.514655,0.391339,-0.083457,0.000379,-0.041846,
3.922147,3.211208,1.931367,1.214566,0.072839,1.038223,1.991657,1.200929,1.108565,0.428916,0.395080,0.045708,
4.040680,2.559442,2.385107,1.496871,1.441866,0.242418,1.621113,1.188005,0.774024,0.661080,0.141815,0.027491,
4.209017,2.235172,4.079205,1.734781,0.942891,0.705359,2.276037,1.089952,0.510110,1.301953,-0.040545,-0.065621,
4.004998,2.522299,5.277811,1.843318,0.045714,1.227808,3.093611,1.286293,0.698810,1.293986,0.050253,-0.067566,
3.691305,2.636393,4.971488,1.990528,0.354937,1.368431,2.972089,0.662417,0.760814,0.956509,-0.025926,-0.020765,
3.921394,2.917903,4.805562,2.710483,1.297144,1.537628,2.536061,0.309102,0.825271,0.945630,-0.076339,0.012921,
3.610979,3.266907,4.595886,2.455577,1.246198,1.835606,2.395469,0.415214,1.141721,0.752439,-0.077033,0.048336,
3.614250,3.082796,4.665652,1.331972,0.982515,1.211209,1.784143,1.301741,1.054852,0.764174,-0.022704,0.030706,
3.544792,3.077926,4.904540,0.731803,0.659052,1.528121,1.938763,1.188998,0.982830,0.810930,0.009223,0.017580,
3.086897,2.602208,4.927993,1.238124,0.354284,2.235171,2.612890,0.163205,0.986911,0.520673,-0.049075,0.023486,
2.643043,3.010522,4.958944,0.293510,1.541360,2.089975,2.908256,0.086430,0.411606,0.265468,0.126280,0.000612,
2.226712,3.037954,4.567152,0.490198,2.055724,1.637700,2.380559,0.788718,0.334414,-0.030037,0.541918,-0.041715,
1.670718,2.577021,4.472802,1.380491,2.498431,1.061489,1.082032,1.017940,0.577511,-0.116423,0.554304,-0.031536,
1.641506,2.080623,4.593310,1.842233,1.515508,1.716118,1.799656,0.320007,0.609495,0.368419,0.105852,0.009626,
1.501799,2.006975,4.444067,1.308551,1.172712,1.838290,2.215513,-0.051769,0.671756,0.709668,0.209701,-0.021473,
1.372685,1.570625,3.987711,-0.117203,1.127788,1.590196,2.462322,0.809098,0.409650,0.742370,0.301694,-0.108686,
1.606055,1.234300,4.081765,-0.203108,1.215643,2.317833,2.929702,1.023697,0.221667,0.484436,0.016191,-0.047969,
1.772675,0.943786,4.388021,0.140835,1.368186,3.501556,2.643573,0.499271,0.309577,0.422823,-0.250875,0.055534,
2.401471,0.853862,4.865509,0.101764,1.775496,4.886971,3.848388,-0.324107,0.158689,0.047501,-0.401029,0.200246,
3.863110,1.154826,3.518023,-0.162943,2.584994,5.409187,3.302490,0.131271,-0.034255,0.174342,-0.388663,0.162749,
4.273266,1.629985,1.535269,-0.080596,2.392053,4.864745,3.595436,0.868151,-0.944414,0.327463,-0.245992,0.076245,
4.933407,2.044055,-0.164639,-1.166983,1.937216,5.161156,4.315538,1.087970,-0.964101,-0.092957,-0.277364,0.130997,
5.217154,2.369803,-0.607351,-1.795880,1.795545,5.345170,4.511496,1.410126,-0.818861,-0.342147,-0.350438,0.130502,
5.644407,2.604124,-1.049197,-1.900445,1.576729,5.116566,4.875220,1.745078,-0.586804,-0.455702,-0.387932,0.092279,
6.109100,2.710081,-1.024274,-1.500733,1.748692,5.034156,5.005366,1.888594,-0.587473,-0.421007,-0.336118,0.077450,
5.959002,2.894721,-0.816656,-1.317281,2.073950,5.356432,4.973673,1.715165,-0.588824,-0.356856,-0.318004,0.100464,
5.784200,3.006412,-0.757131,-1.234238,2.350134,5.650964,4.967137,1.528478,-0.656700,-0.382349,-0.317377,0.131517,
5.857094,2.876954,-0.751911,-1.070163,2.488192,5.616540,4.811229,1.486024,-0.684698,-0.374327,-0.260501,0.129773,
6.191166,3.009821,-0.687621,-0.862641,2.766103,5.664640,4.868744,1.714014,-0.650289,-0.419674,-0.216683,0.135639,
5.843838,2.893956,-0.652993,-0.675381,2.704019,5.420624,4.637605,1.474422,-0.672845,-0.308220,-0.215434,0.129030,
5.764361,2.473094,-0.780252,-0.253132,3.142779,5.164133,4.060616,1.273242,-0.672839,-0.203044,-0.101648,0.115630,
6.279001,2.703539,-0.759093,-0.288517,3.259641,5.165744,4.268614,1.699443,-0.648455,-0.315524,-0.131691,0.112986,
5.141637,2.625471,-0.213104,-0.314201,2.495123,4.781518,3.993443,1.269124,-0.454261,-0.134226,-0.259826,0.085848,
5.052098,2.631744,-0.358763,-0.624314,2.355110,4.903850,4.072935,1.194966,-0.538819,-0.164465,-0.279145,0.102445,
5.452212,2.648043,-0.726976,-0.860600,2.516400,5.236367,4.339744,1.288563,-0.662571,-0.329735,-0.258885,0.115194,
5.353573,2.279604,-0.933537,-0.653575,2.741712,5.083286,3.985774,1.114544,-0.653322,-0.308060,-0.171239,0.111270,
5.551731,2.286455,-1.166801,-0.998622,2.562262,5.173734,4.237162,1.223433,-0.805902,-0.466912,-0.207543,0.122104,
5.422469,2.617696,-0.932525,-1.239906,2.243663,5.303152,4.528627,1.286728,-0.816273,-0.466549,-0.330819,0.123068,
5.629940,2.645858,-1.062641,-1.260918,2.282406,5.348577,4.694387,1.392004,-0.867294,-0.502076,-0.328352,0.122321,
5.324567,1.907251,-1.458292,-1.143145,2.147947,4.769429,4.322386,1.418595,-0.865066,-0.433962,-0.232895,0.104731,
7.405462,1.701397,-2.532418,0.113127,3.923480,3.993750,3.894586,3.167957,-0.943262,-0.819900,-0.423365,0.163896,
6.617424,2.122505,-2.027777,-0.681055,2.699858,4.308921,4.525703,2.291022,-1.078127,-0.635859,-0.292707,0.114157,
5.854510,2.820538,-1.025674,-1.382727,1.975554,5.164170,4.870117,1.636721,-0.776686,-0.529495,-0.383227,0.099045,
5.569024,2.771296,-0.783910,-1.405888,1.689049,4.968396,4.720136,1.545042,-0.686106,-0.364998,-0.387418,0.091880,
6.553700,3.375903,-0.615053,-1.312810,2.139068,5.421704,5.183038,2.213238,-0.390779,-0.562743,-0.375773,0.088094,
5.951684,3.246849,-0.245605,-0.800704,2.359933,5.419130,4.970379,1.773570,-0.572339,-0.243637,-0.318482,0.113579,
5.355068,2.887011,0.121198,-0.205387,2.703364,4.724747,3.884092,1.343150,-0.538633,0.053843,-0.225147,0.076951,
5.420626,2.688466,0.584227,0.222219,3.569127,3.916348,2.921522,1.777382,-0.801079,-0.081245,-0.107076,0.068671,
6.089504,3.027016,-0.234371,-1.445860,0.748783,1.918365,2.387560,1.860932,-0.099389,0.142876,0.116062,0.103206,
6.596784,3.789754,-0.094442,-1.842701,-0.477503,1.282110,2.445660,1.665968,0.140671,0.261497,0.036008,0.064839,
6.931456,4.214373,0.239892,-1.704786,-0.607288,0.984285,2.223419,1.376189,0.094409,0.130467,-0.005871,0.064623,
6.614907,4.466246,0.686387,-1.601042,-1.017850,0.823786,1.853051,1.054978,0.139724,0.358265,0.095525,0.094530,
6.626772,4.926588,1.331220,-1.143203,-1.067999,0.374031,1.186282,0.609216,0.178496,0.562732,0.203581,0.115127,
7.008511,5.353787,1.987354,-0.821118,-0.631032,0.249852,0.591228,0.458282,-0.074748,0.539308,0.235198,0.128146,
7.309939,5.498487,2.280988,-1.144040,0.108613,1.034281,0.451746,0.624865,-0.736889,0.149521,0.116908,0.116040,
6.804256,5.279445,2.146400,-0.332795,0.287747,1.331969,0.911681,-0.342594,-1.231133,-0.158795,-0.065431,0.132558,
